Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
65772e67cc94218991de2356,650c02a928518783a1b963fd,APPROVED,2023-12-11T15:44:49.648000Z,2023-12-11T16:43:17.002000Z,2023-12-11T16:43:17.814000Z,2023-12-11T16:43:17.758151Z,3508.0,C1O1B8DE,96,"English, German",31,Male,White,Germany,Germany,Germany,German,Yes,Part-Time,
65772e6a4bf898494ead9fe5,6518e333bba544ebf169f41b,APPROVED,2023-12-11T15:44:45.610000Z,2023-12-11T16:14:42.840000Z,2023-12-11T16:14:43.517000Z,2023-12-11T16:14:43.429708Z,1798.0,C1O1B8DE,70,"German, English",33,Male,White,Germany,Germany,Germany,German,No,Unemployed (and job seeking),
65772e72f749625334860f7d,6458f51ce9dfaceaf66923b7,APPROVED,2023-12-11T15:48:02.300000Z,2023-12-11T16:03:41.479000Z,2023-12-11T16:03:42.065000Z,2023-12-11T16:03:42.020735Z,940.0,C1O1B8DE,357,"German, English",30,Male,White,Germany,Germany,Germany,German,No,Full-Time,
65772e7aeff58fc8a7e4784c,654b4a0e936bc8d3c57bfbf0,APPROVED,2023-12-11T15:44:58.411000Z,2023-12-11T16:13:07.675000Z,2023-12-11T16:13:08.179000Z,2023-12-11T16:13:08.119293Z,1690.0,C1O1B8DE,59,"English, German",52,Male,White,Germany,Germany,Germany,German,No,Full-Time,
65772e7ee0e75b8ec152ddce,5b0a869f1e55760001b93fa3,APPROVED,2023-12-11T15:45:04.332000Z,2023-12-11T15:55:19.574000Z,2023-12-11T15:55:20.134000Z,2023-12-11T15:55:20.061999Z,616.0,C1O1B8DE,1370,"English, French, German",40,Male,White,Germany,Germany,Germany,German,No,Full-Time,
65772e809d8397f21349bfa9,65182c5a0cadd3291661b9e0,APPROVED,2023-12-11T15:45:04.565000Z,2023-12-11T16:03:13.323000Z,2023-12-11T16:03:13.895000Z,2023-12-11T16:03:13.843816Z,1089.0,C1O1B8DE,98,"German, English",18,Male,White,Germany,Germany,Germany,German,No,Full-Time,
65772e81f5be38051e4d1218,6516d4029952afb87476bf34,APPROVED,2023-12-11T15:45:16.231000Z,2023-12-11T16:16:08.487000Z,2023-12-11T16:16:14.345000Z,2023-12-11T16:16:09.245803Z,1853.0,C1O1B8DE,58,"English, German",35,Prefer not to say,White,Germany,Germany,Germany,German,Yes,Full-Time,
65772e8558bc9b768ae5306e,64ef6d994d6b1f11074bdfcf,APPROVED,2023-12-11T15:45:09.893000Z,2023-12-11T16:07:19.462000Z,2023-12-11T16:07:20.079000Z,2023-12-11T16:07:19.968479Z,1330.0,C1O1B8DE,138,"English, German",26,Male,White,Germany,Germany,Germany,German,No,Full-Time,
65772e8d686eade390669da2,60fe7985ba99343ad0b893b7,APPROVED,2023-12-11T15:45:23.521000Z,2023-12-11T16:13:24.768000Z,2023-12-11T16:13:25.427000Z,2023-12-11T16:13:25.343522Z,1682.0,C1O1B8DE,901,"English, German",23,Female,White,Germany,Germany,Germany,German,Yes,Part-Time,
65772e8e1780916ea8ef27d9,6568ad4a9ad5cefdb6e70dc7,APPROVED,2023-12-11T15:47:36.873000Z,2023-12-11T16:16:19.684000Z,2023-12-11T16:16:20.300000Z,2023-12-11T16:16:20.241447Z,1723.0,C1O1B8DE,20,"German, English",29,Female,White,Germany,Germany,Germany,German,No,Part-Time,
65772e915dc74943ceac867b,651d789e7d36a58fab803b09,APPROVED,2023-12-11T15:45:32.406000Z,2023-12-11T16:23:12.687000Z,2023-12-11T16:23:13.368000Z,2023-12-11T16:23:13.310888Z,2261.0,C1O1B8DE,78,"Urdu, English, German",28,Female,Asian,Pakistan,Germany,Pakistan,English,No,Full-Time,
65772e9e24f4c6b6f4a028c3,60513ec07ee46769ed029be4,APPROVED,2023-12-11T15:45:34.502000Z,2023-12-11T16:30:41.661000Z,2023-12-11T16:30:42.263000Z,2023-12-11T16:30:42.168374Z,2708.0,C1O1B8DE,1821,"German, English",35,Male,White,United States,Germany,Germany,German,No,Full-Time,
65772e9fa7705a1c7bc14323,6565f2ba13586fa869dd3b28,APPROVED,2023-12-11T15:46:10.727000Z,2023-12-11T16:18:11.659000Z,2023-12-11T16:18:12.248000Z,2023-12-11T16:18:12.182321Z,1921.0,C1O1B8DE,26,"English, German",31,Female,White,Germany,Germany,Germany,German,No,Part-Time,
65772eb3150629edfb9e29ae,6516d321ac5a66a7aef87507,APPROVED,2023-12-11T15:45:58.932000Z,2023-12-11T16:13:06.578000Z,2023-12-11T16:13:07.466000Z,2023-12-11T16:13:07.376602Z,1628.0,C1O1B8DE,95,"English, German",26,Male,Mixed,Hong Kong,Germany,Germany,English,Yes,Part-Time,
