Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,U.s. political affiliation,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6561f9c300bcd0bd8254259d,55a43c83fdf99b02ff6cb0aa,APPROVED,2023-11-25T13:42:30.980000Z,2023-11-25T13:54:03.902000Z,2023-11-25T13:54:04.552000Z,2023-11-25T13:54:04.507822Z,693.0,C871QPIG,369,Democrat,English,43,Male,White,United States,United States,United States,English,No,Other
6561f9dbf8cdee3b9eb94fab,6557ae6a9c99c1c63fdf2ab4,APPROVED,2023-11-25T13:43:02.991000Z,2023-11-25T14:05:08.499000Z,2023-11-25T14:05:08.989000Z,2023-11-25T14:05:08.944074Z,1326.0,C871QPIG,8,Democrat,English,30,Male,Black,Ghana,United States,United States,English,Yes,Full-Time
6561fa14dadb056940129c44,62dea723c6db0370fd6c8229,APPROVED,2023-11-25T13:43:54.420000Z,2023-11-25T13:51:10.206000Z,2023-11-25T13:51:10.816000Z,2023-11-25T13:51:10.769776Z,436.0,C871QPIG,2307,Democrat,English,61,Female,White,United States,United States,United States,English,No,Part-Time
6561fabaaa8d3b4998ad08ce,63d13f2f59ef764f641406dd,APPROVED,2023-11-25T13:46:34.862000Z,2023-11-25T13:54:14.245000Z,2023-11-25T13:54:14.746000Z,2023-11-25T13:54:14.683982Z,460.0,C871QPIG,435,Democrat,English,27,Male,White,United States,United States,United States,English,Yes,Full-Time
6561facbab3cd26b761eb878,5fa1636a77c875235bd8e1f6,APPROVED,2023-11-25T13:46:58.659000Z,2023-11-25T13:52:22.873000Z,2023-11-25T13:52:23.419000Z,2023-11-25T13:52:23.358991Z,325.0,C871QPIG,3065,Democrat,English,28,Male,White,United States,United States,United States,English,No,Full-Time
6561fad0a2d285a69c85432f,630d38824bad7ea1700632d0,APPROVED,2023-11-25T13:47:01.291000Z,2023-11-25T14:09:02.636000Z,2023-11-25T14:09:03.278000Z,2023-11-25T14:09:03.229008Z,1322.0,C871QPIG,1239,Democrat,English,29,Male,Black,United States,United States,United States,English,Yes,Full-Time
6561fadb21fef6a134355acb,5ba184ad35768a0001437bdc,APPROVED,2023-11-25T13:47:11.040000Z,2023-11-25T13:52:21.827000Z,2023-11-25T13:52:22.347000Z,2023-11-25T13:52:22.283641Z,311.0,C871QPIG,1683,Democrat,English,31,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6561fadda0dc5c7c62ca8397,5e7b9a17aa127708ed804d16,APPROVED,2023-11-25T13:47:13.329000Z,2023-11-25T13:53:05.372000Z,2023-11-25T13:53:05.931000Z,2023-11-25T13:53:05.870227Z,353.0,C871QPIG,3506,Democrat,English,37,Female,White,United States,United States,United States,English,No,Part-Time
6561fbdef391ccff57129fd4,60abdc82ec2d1e548b986424,APPROVED,2023-11-25T13:51:30.179000Z,2023-11-25T13:58:32.788000Z,2023-11-25T13:58:33.247000Z,2023-11-25T13:58:33.191163Z,423.0,C871QPIG,2932,Democrat,English,61,Male,White,United States,United States,United States,English,No,Full-Time
6561fbec21fef6a134355aee,5f4d07b4fae27694de8f5af1,APPROVED,2023-11-25T13:51:44.231000Z,2023-11-25T13:58:28.938000Z,2023-11-25T13:58:29.513000Z,2023-11-25T13:58:29.457591Z,405.0,C871QPIG,3673,Democrat,English,57,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6561fc35ec589691ac9b10c3,5de197e923a5111f4fda41de,APPROVED,2023-11-25T13:53:02.239000Z,2023-11-25T14:00:25.642000Z,2023-11-25T14:00:31.100000Z,2023-11-25T14:00:26.028317Z,444.0,C871QPIG,3130,Democrat,English,66,Male,White,United States,United States,United States,English,No,Full-Time
6561fcccbcfffd5c576639d9,6561dce662de41372375dde8,APPROVED,2023-11-25T13:55:37.047000Z,2023-11-25T14:00:54.338000Z,2023-11-25T14:00:54.918000Z,2023-11-25T14:00:54.855547Z,318.0,C871QPIG,0,Democrat,English,29,Female,Asian,United States,United States,United States,English,No,Part-Time
6561fcdd8ba47d32520bc026,60fdd5732c9e665b27eac15e,APPROVED,2023-11-25T13:55:46.599000Z,2023-11-25T14:00:25.009000Z,2023-11-25T14:00:27.412000Z,2023-11-25T14:00:25.478544Z,279.0,C871QPIG,4031,Democrat,English,32,Male,White,United States,United States,United States,English,No,Full-Time
6561fcde871456e2ed01927d,6561448bfe82a64e2b852d32,APPROVED,2023-11-25T13:56:26.537000Z,2023-11-25T14:03:21.308000Z,2023-11-25T14:03:21.929000Z,2023-11-25T14:03:21.861592Z,415.0,C871QPIG,2,Democrat,English,35,Female,Black,United States,United States,United States,English,No,Full-Time
6561fcf0031dcaaf59ff0842,5a6d3a19e6cc4a0001b6c47a,APPROVED,2023-11-25T13:56:12.807000Z,2023-11-25T14:03:56.706000Z,2023-11-25T14:03:57.236000Z,2023-11-25T14:03:57.191508Z,464.0,C871QPIG,6124,Democrat,English,55,Male,White,United States,United States,United States,English,No,Full-Time
6561fd61a2bb84402c3d74e0,629a7466cebc9523d66d4d8e,APPROVED,2023-11-25T13:57:57.938000Z,2023-11-25T14:02:22.139000Z,2023-11-25T14:02:22.655000Z,2023-11-25T14:02:22.607016Z,265.0,C871QPIG,250,Democrat,English,24,Female,White,United States,United States,United States,English,Yes,Part-Time
6561fda67bfc0a9f646320bd,6140d7cdf9bc6016591c2878,APPROVED,2023-11-25T14:01:14.550000Z,2023-11-25T14:15:18.045000Z,2023-11-25T14:15:18.519000Z,2023-11-25T14:15:18.475298Z,844.0,C871QPIG,3204,Democrat,English,46,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6561fdc47e80b4b7fe95a89d,62c44d672834a5c5ce7362f1,APPROVED,2023-11-25T13:59:42.322000Z,2023-11-25T14:07:39.520000Z,2023-11-25T14:07:42.679000Z,2023-11-25T14:07:40.123537Z,478.0,C871QPIG,1987,Democrat,English,61,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6561fddae25a2dfe37ff0f8a,5588b04ffdf99b7a91e75ddb,APPROVED,2023-11-25T13:59:59.817000Z,2023-11-25T14:16:32.693000Z,2023-11-25T14:16:33.275000Z,2023-11-25T14:16:33.211522Z,993.0,C871QPIG,4095,Democrat,English,56,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6561fddf2ee7c9362b2a2023,55eb04337480920010aa9e0d,APPROVED,2023-11-25T14:00:02.290000Z,2023-11-25T14:05:05.542000Z,2023-11-25T14:05:06.073000Z,2023-11-25T14:05:06.029131Z,304.0,C871QPIG,4754,Democrat,English,38,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6561fde2723ed05c242d76c9,5d350282cec7150015d16494,APPROVED,2023-11-25T14:00:04.609000Z,2023-11-25T14:27:13.038000Z,2023-11-25T14:27:13.645000Z,2023-11-25T14:27:13.583082Z,1629.0,C871QPIG,239,Democrat,English,38,Male,White,United States,United States,United States,English,No,Part-Time
6561fde4005d2fc66901910e,5a6b6f06e6cc4a0001b6a38d,APPROVED,2023-11-25T14:00:10.010000Z,2023-11-25T14:12:22.583000Z,2023-11-25T14:12:23.091000Z,2023-11-25T14:12:23.033626Z,733.0,C871QPIG,635,Democrat,English,27,Male,Black,United States,United States,United States,English,No,Full-Time
6561fe196e87c03638f8fae8,5f489766dbc4a2364c0f4f93,APPROVED,2023-11-25T14:01:01.727000Z,2023-11-25T14:07:14.661000Z,2023-11-25T14:07:15.115000Z,2023-11-25T14:07:15.053426Z,373.0,C871QPIG,3654,Democrat,English,65,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6561fe342eb5826e9b43f6ee,5d8934dc4c680f00181616f8,APPROVED,2023-11-25T14:03:30.145000Z,2023-11-25T14:12:28.677000Z,2023-11-25T14:12:29.138000Z,2023-11-25T14:12:29.077052Z,539.0,C871QPIG,4454,Democrat,English,36,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED
6561fe5c2ad0ac5a2118fa4d,571164253d47e80009635a80,APPROVED,2023-11-25T14:02:08.850000Z,2023-11-25T14:14:25.174000Z,2023-11-25T14:14:25.686000Z,2023-11-25T14:14:25.642631Z,737.0,C871QPIG,6173,Democrat,English,77,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6561fe62aa8d3b4998ad0937,6560ca4088f46bdab1f9d352,APPROVED,2023-11-25T14:02:14.145000Z,2023-11-25T14:08:38.677000Z,2023-11-25T14:08:39.166000Z,2023-11-25T14:08:39.123239Z,385.0,C871QPIG,2,Democrat,English,19,Female,Black,United States,United States,United States,English,No,Full-Time
6561fe80f391ccff5712a012,60fd5eb480090422254ed2e6,APPROVED,2023-11-25T14:02:44.880000Z,2023-11-25T14:11:15.375000Z,2023-11-25T14:11:15.886000Z,2023-11-25T14:11:15.826211Z,511.0,C871QPIG,490,Democrat,English,23,Female,White,United States,United States,United States,English,No,Full-Time
6561fec7005d2fc66901912c,5e8ce1a772724409e8ec0404,APPROVED,2023-11-25T14:03:53.616000Z,2023-11-25T14:08:10.265000Z,2023-11-25T14:08:10.816000Z,2023-11-25T14:08:10.752735Z,257.0,C871QPIG,4118,Democrat,"Chinese, English",22,Female,Asian,United States,United States,United States,English,No,Due to start a new job within the next month
6561ff45b9867beb8b820d73,614f58258eaf7063aa888d90,APPROVED,2023-11-25T14:06:03.740000Z,2023-11-25T14:16:27.097000Z,2023-11-25T14:16:27.618000Z,2023-11-25T14:16:27.551916Z,624.0,C871QPIG,2630,Democrat,English,30,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED
6561ff65fed4c2c2e71239dc,5a0f46bb7542890001aa7503,APPROVED,2023-11-25T14:07:04.403000Z,2023-11-25T14:12:55.982000Z,2023-11-25T14:12:56.496000Z,2023-11-25T14:12:56.453323Z,352.0,C871QPIG,197,Democrat,English,38,Male,White,United States,United States,United States,English,No,Other
6561ff94629022b7c9060878,59a07638bfd73c00010ea394,APPROVED,2023-11-25T14:07:35.727000Z,2023-11-25T14:18:17.210000Z,2023-11-25T14:18:17.719000Z,2023-11-25T14:18:17.658924Z,642.0,C871QPIG,1757,Democrat,English,24,Male,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
6561ff9c578282cac49fadb8,5383def8fdf99b5111d7ccf2,APPROVED,2023-11-25T14:07:31.367000Z,2023-11-25T14:13:35.564000Z,2023-11-25T14:13:36.092000Z,2023-11-25T14:13:36.050951Z,365.0,C871QPIG,1361,Democrat,English,31,Female,White,United States,United States,United States,English,No,Full-Time
6561ffa20fdcc82ba89fb0c6,63eeb8307336840f14b9330e,APPROVED,2023-11-25T14:07:38.478000Z,2023-11-25T14:17:41.841000Z,2023-11-25T14:17:42.345000Z,2023-11-25T14:17:42.283812Z,604.0,C871QPIG,709,Democrat,English,40,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6561ffa31b90203bfe99b991,631745c93690c0701ba9f4d1,APPROVED,2023-11-25T14:07:35.780000Z,2023-11-25T14:32:33.239000Z,2023-11-25T14:32:33.811000Z,2023-11-25T14:32:33.745174Z,1498.0,C871QPIG,367,Democrat,English,28,Male,White,United States,United States,United States,English,Yes,Full-Time
6561ffa800ee45c43b63506a,5dd49430ed3649477fe10ec8,APPROVED,2023-11-25T14:07:43.504000Z,2023-11-25T14:13:41.174000Z,2023-11-25T14:13:41.768000Z,2023-11-25T14:13:41.720677Z,358.0,C871QPIG,605,Democrat,English,46,Female,White,United States,United States,United States,English,No,Due to start a new job within the next month
6561ffacc542d6297d88a2f7,60c4e59f7d316239aa92f87d,APPROVED,2023-11-25T14:07:51.282000Z,2023-11-25T14:16:59.724000Z,2023-11-25T14:17:00.274000Z,2023-11-25T14:17:00.234848Z,549.0,C871QPIG,4002,Democrat,English,65,Female,White,United States,United States,United States,English,No,Part-Time
6561ffc0d5058eec647d01b1,5c37aa8b832a8400010983b3,APPROVED,2023-11-25T14:08:04.884000Z,2023-11-25T14:15:46.315000Z,2023-11-25T14:15:46.878000Z,2023-11-25T14:15:46.834856Z,462.0,C871QPIG,3847,Democrat,English,36,Male,Asian,United States,United States,United States,English,No,Full-Time
6561ffcfd91255502d8fc4cc,636d6ce3fb3683ff33f9e514,APPROVED,2023-11-25T14:13:27.053000Z,2023-11-25T14:17:41.784000Z,2023-11-25T14:17:47.384000Z,2023-11-25T14:17:42.303181Z,255.0,C871QPIG,3104,Democrat,English,50,Male,White,United States,United States,United States,English,No,Full-Time
6561ffd1a2d285a69c8543fe,5f35a7bf2d5fa01a8f08bbfb,APPROVED,2023-11-25T14:08:21.588000Z,2023-11-25T14:33:00.519000Z,2023-11-25T14:33:00.993000Z,2023-11-25T14:33:00.930694Z,1479.0,C871QPIG,1245,Democrat,"English, Spanish",43,Male,White,United States,United States,United States,English,No,Full-Time
6561ffe2bee85669cb2998c6,5dc4c22f0389e438ac69eac9,APPROVED,2023-11-25T14:08:39.497000Z,2023-11-25T14:18:36.705000Z,2023-11-25T14:18:37.246000Z,2023-11-25T14:18:37.185032Z,598.0,C871QPIG,1107,Democrat,English,37,Female,Black,United States,United States,United States,English,No,Full-Time
6561ffe22ad0ac5a2118fa82,63c93f3a44e47b49c6f0223c,APPROVED,2023-11-25T14:08:34.735000Z,2023-11-25T14:15:04.816000Z,2023-11-25T14:15:05.371000Z,2023-11-25T14:15:05.324676Z,391.0,C871QPIG,1537,Democrat,English,62,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6561ffe63b4f7b96b6e5c3a3,5bf4afe0b8e9f800014c9c0b,APPROVED,2023-11-25T14:08:41.690000Z,2023-11-25T14:13:24.979000Z,2023-11-25T14:13:25.461000Z,2023-11-25T14:13:25.401495Z,284.0,C871QPIG,5419,Democrat,English,49,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
656200165cabaa7d1d1d20ca,5ec81f94ce3f412db210602c,APPROVED,2023-11-25T14:09:31.818000Z,2023-11-25T14:16:09.560000Z,2023-11-25T14:16:10.520000Z,2023-11-25T14:16:10.452069Z,398.0,C871QPIG,3780,Democrat,English,35,Female,White,United States,United States,United States,English,No,Full-Time
6562004b0d53082fd568d079,5c52bfa7d3cc6b0001d9352e,APPROVED,2023-11-25T14:10:23.781000Z,2023-11-25T14:16:29.449000Z,2023-11-25T14:16:30.089000Z,2023-11-25T14:16:30.008817Z,366.0,C871QPIG,786,Democrat,English,29,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6562005fab3cd26b761eb95b,61007377d3d41d4bbac1cdb3,APPROVED,2023-11-25T14:10:45.197000Z,2023-11-25T14:18:18.753000Z,2023-11-25T14:18:19.383000Z,2023-11-25T14:18:19.321638Z,454.0,C871QPIG,732,Democrat,English,21,Female,White,United States,United States,United States,English,Yes,Part-Time
6562005f77ccf95fdfb3cc69,5d47976c4f91710001d9fc91,APPROVED,2023-11-25T14:10:45.136000Z,2023-11-25T14:21:23.684000Z,2023-11-25T14:21:24.170000Z,2023-11-25T14:21:24.122092Z,639.0,C871QPIG,262,Democrat,English,56,Female,White,United States,United States,United States,English,Yes,Full-Time
65620081871456e2ed01930a,5faefcc22be93b11829e84df,APPROVED,2023-11-25T14:11:29.011000Z,2023-11-25T14:17:59.360000Z,2023-11-25T14:17:59.890000Z,2023-11-25T14:17:59.837362Z,391.0,C871QPIG,2577,Democrat,"Chinese, English",34,Male,Asian,China,United States,United States,Chinese,No,Full-Time
65620082f8cdee3b9eb95097,63cc61687ea57d11f6761f4d,APPROVED,2023-11-25T14:11:14.358000Z,2023-11-25T14:29:27.208000Z,2023-11-25T14:29:27.836000Z,2023-11-25T14:29:27.774793Z,1093.0,C871QPIG,1529,Democrat,English,53,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
656200878ba47d32520bc0c1,55a91791fdf99b62b606c803,APPROVED,2023-11-25T14:11:24.119000Z,2023-11-25T14:21:53.387000Z,2023-11-25T14:21:55.431000Z,2023-11-25T14:21:53.876389Z,630.0,C871QPIG,1483,Democrat,English,72,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6562008ed91255502d8fc4f4,63ae111b15843aca0165d6ae,APPROVED,2023-11-25T14:12:10.542000Z,2023-11-25T14:27:45.432000Z,2023-11-25T14:27:45.984000Z,2023-11-25T14:27:45.921133Z,935.0,C871QPIG,889,Democrat,English,49,Female,Black,United States,United States,United States,English,Yes,Full-Time
656200caaef250c8318fc4cc,5fb08ec5ddc19949a58f5a4f,APPROVED,2023-11-25T14:12:33.442000Z,2023-11-25T14:25:56.625000Z,2023-11-25T14:25:57.247000Z,2023-11-25T14:25:57.192617Z,804.0,C871QPIG,3551,Democrat,English,48,Female,White,United States,United States,United States,English,No,Full-Time
656200eb83542e286314f164,570bc1ffb9b52b00102db939,APPROVED,2023-11-25T14:17:51.330000Z,2023-11-25T14:22:40.339000Z,2023-11-25T14:22:40.938000Z,2023-11-25T14:22:40.893310Z,290.0,C871QPIG,7548,Democrat,English,42,Female,White,United States,United States,United States,English,No,Other
656200ecc542d6297d88a320,5c69c456a70f0f0001606dce,APPROVED,2023-11-25T14:13:06.936000Z,2023-11-25T14:23:07.684000Z,2023-11-25T14:23:08.204000Z,2023-11-25T14:23:08.162779Z,601.0,C871QPIG,1240,Democrat,English,71,Male,White,United States,United States,United States,English,No,Full-Time
656200f5e4737a09b92c15aa,64d8bb260860973a90493f15,APPROVED,2023-11-25T14:13:15.002000Z,2023-11-25T14:22:32.733000Z,2023-11-25T14:22:33.347000Z,2023-11-25T14:22:33.280640Z,558.0,C871QPIG,57,Democrat,English,49,Female,Black,United States,United States,United States,English,Yes,Full-Time
6562012d7e80b4b7fe95a925,5e2360162828c461a8000585,APPROVED,2023-11-25T14:14:05.843000Z,2023-11-25T14:32:27.635000Z,2023-11-25T14:32:28.298000Z,2023-11-25T14:32:28.237351Z,1102.0,C871QPIG,2747,Democrat,English,61,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6562013495270dcd8bf7b119,5b72d1b972a6fc0001b2abc2,APPROVED,2023-11-25T14:14:12.848000Z,2023-11-25T14:20:02.314000Z,2023-11-25T14:20:05.099000Z,2023-11-25T14:20:02.750870Z,350.0,C871QPIG,4277,Democrat,"English, Spanish",29,Male,White,United States,United States,United States,English,No,Full-Time
6562013e8e96f668bdca1571,5615777c7ffc8a000a811c61,APPROVED,2023-11-25T14:14:31.316000Z,2023-11-25T14:18:40.150000Z,2023-11-25T14:18:40.650000Z,2023-11-25T14:18:40.607528Z,249.0,C871QPIG,4912,Democrat,"Estonian, English",62,Male,White,United States,United States,United States,English,No,Full-Time
656201656c34aeb8f73d7569,58cbd0a55d42920001414dd3,APPROVED,2023-11-25T14:15:03.320000Z,2023-11-25T14:26:42.368000Z,2023-11-25T14:26:42.883000Z,2023-11-25T14:26:42.822348Z,700.0,C871QPIG,1684,Democrat,English,34,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6562018e0eac9fc14f299fc1,5af0a7e5c36b060001f7df3b,APPROVED,2023-11-25T14:15:49.157000Z,2023-11-25T14:19:19.536000Z,2023-11-25T14:19:20.188000Z,2023-11-25T14:19:20.118231Z,211.0,C871QPIG,1583,Democrat,English,34,Male,White,United States,United States,United States,English,No,Full-Time
656201946e3331528cf8fb28,5590a34cfdf99b729d4f69dc,APPROVED,2023-11-25T14:15:55.632000Z,2023-11-25T14:31:53.864000Z,2023-11-25T14:31:54.393000Z,2023-11-25T14:31:54.320597Z,959.0,C871QPIG,4099,Democrat,English,57,Female,White,United States,United States,United States,English,No,Part-Time
6562019bed1b9661aa75ea10,61255c5cd3dc2cfd8fbc101d,APPROVED,2023-11-25T14:16:03.084000Z,2023-11-25T14:28:00.388000Z,2023-11-25T14:28:00.948000Z,2023-11-25T14:28:00.881430Z,718.0,C871QPIG,5276,Democrat,English,73,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
656201f1005d2fc669019180,5dcf402982569a08ddd84086,APPROVED,2023-11-25T14:17:24.790000Z,2023-11-25T14:30:26.193000Z,2023-11-25T14:30:26.743000Z,2023-11-25T14:30:26.689494Z,782.0,C871QPIG,4449,Democrat,English,55,Female,White,United States,United States,United States,English,No,Full-Time
656201fd48308eebbb635679,63a3375101319bb7cb39f654,APPROVED,2023-11-25T14:17:42.754000Z,2023-11-25T14:24:12.980000Z,2023-11-25T14:24:13.466000Z,2023-11-25T14:24:13.407092Z,391.0,C871QPIG,458,Democrat,English,53,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
65620200113d8da9af2d73ec,5f330bfd7109cd0e649566b6,APPROVED,2023-11-25T14:22:18.875000Z,2023-11-25T14:36:41.150000Z,2023-11-25T14:36:41.697000Z,2023-11-25T14:36:41.637092Z,863.0,C871QPIG,1393,Democrat,English,52,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED
65620201deef7a8937b3ca01,5f23b7f1c920f1000baef3b1,APPROVED,2023-11-25T14:17:40.652000Z,2023-11-25T14:26:30.587000Z,2023-11-25T14:26:31.150000Z,2023-11-25T14:26:31.093690Z,530.0,C871QPIG,260,Democrat,English,30,Male,Mixed,United States,United States,United States,English,No,Full-Time
6562021021fef6a134355bc5,58b2338a898c2e0001a5ca56,APPROVED,2023-11-25T14:17:58.438000Z,2023-11-25T14:26:16.222000Z,2023-11-25T14:26:16.763000Z,2023-11-25T14:26:16.703785Z,498.0,C871QPIG,1396,Democrat,English,62,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6562023ec542d6297d88a356,55aeaeb3fdf99b5c769f1f7c,APPROVED,2023-11-25T14:25:13.836000Z,2023-11-25T14:31:46.776000Z,2023-11-25T14:31:47.313000Z,2023-11-25T14:31:47.250355Z,393.0,C871QPIG,6519,Democrat,English,61,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65620243b0e864d8f618fe26,5c8afb535e65990001da9eeb,APPROVED,2023-11-25T14:19:49.272000Z,2023-11-25T14:41:12.161000Z,2023-11-25T14:41:12.760000Z,2023-11-25T14:41:12.700338Z,1283.0,C871QPIG,6539,Democrat,English,51,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6562025832e3a0333c7d0484,5fff542aeed8c2065133114e,APPROVED,2023-11-25T14:19:08.325000Z,2023-11-25T14:25:45.037000Z,2023-11-25T14:25:45.639000Z,2023-11-25T14:25:45.572005Z,397.0,C871QPIG,4532,Democrat,English,27,Male,White,United States,United States,United States,English,No,Full-Time
6562025c0ed7e127bc6637b2,5b7e118e87d85f0001baac27,APPROVED,2023-11-25T14:19:13.006000Z,2023-11-25T14:28:56.394000Z,2023-11-25T14:28:56.992000Z,2023-11-25T14:28:56.928510Z,584.0,C871QPIG,2277,Democrat,English,67,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6562025cb611967e7b00c844,6480d2e60bb76dc7968705dd,APPROVED,2023-11-25T14:19:21.387000Z,2023-11-25T14:32:20.305000Z,2023-11-25T14:32:20.880000Z,2023-11-25T14:32:20.822459Z,779.0,C871QPIG,711,Democrat,English,49,Male,Mixed,United States,United States,United States,English,Yes,Part-Time
65620263f272e6806f525769,64ef5620f0a6cf6a9568a4b4,APPROVED,2023-11-25T14:19:20.523000Z,2023-11-25T14:28:10.215000Z,2023-11-25T14:28:10.710000Z,2023-11-25T14:28:10.645451Z,530.0,C871QPIG,244,Democrat,English,48,Male,Black,United States,United States,United States,English,No,Part-Time
65620269deef7a8937b3ca19,6266c2af9e12be23dff07d28,APPROVED,2023-11-25T14:19:24.243000Z,2023-11-25T14:33:56.758000Z,2023-11-25T14:33:57.354000Z,2023-11-25T14:33:57.293775Z,873.0,C871QPIG,2101,Democrat,English,53,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6562027062de41372375e34a,5c1d9f0415a94b00018d7907,APPROVED,2023-11-25T14:19:31.474000Z,2023-11-25T14:23:59.955000Z,2023-11-25T14:24:00.482000Z,2023-11-25T14:24:00.434842Z,269.0,C871QPIG,1013,Democrat,English,42,Female,White,United States,United States,United States,English,Yes,Full-Time
65620292eb072b6dd9ca1671,649b2106b81f8dcf5d163ee5,APPROVED,2023-11-25T14:20:13.656000Z,2023-11-25T14:28:06.037000Z,2023-11-25T14:28:06.663000Z,2023-11-25T14:28:06.579530Z,473.0,C871QPIG,1053,Democrat,English,78,Female,White,United States,United States,United States,English,No,Part-Time
6562029eac816ef126ac0efe,603d4b59302d07a6d9043acc,APPROVED,2023-11-25T14:20:20.789000Z,2023-11-25T14:28:02.201000Z,2023-11-25T14:28:02.779000Z,2023-11-25T14:28:02.720398Z,462.0,C871QPIG,950,Democrat,English,50,Male,Mixed,United States,United States,United States,English,No,Other
656202a29df9c5b6ae44e980,63cc6a2091c2880e8db23328,APPROVED,2023-11-25T14:21:02.880000Z,2023-11-25T14:30:13.957000Z,2023-11-25T14:30:14.453000Z,2023-11-25T14:30:14.391215Z,552.0,C871QPIG,1512,Democrat,English,61,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
656202acd91255502d8fc53c,6414da4319877aa1e31c301b,APPROVED,2023-11-25T14:20:35.730000Z,2023-11-25T14:24:32.902000Z,2023-11-25T14:24:33.417000Z,2023-11-25T14:24:33.355155Z,238.0,C871QPIG,2279,Democrat,English,46,Male,Asian,United States,United States,United States,English,No,DATA_EXPIRED
656202bc48308eebbb6356a2,640a90e46acb8e6c64f12d60,APPROVED,2023-11-25T14:20:50.729000Z,2023-11-25T14:31:05.129000Z,2023-11-25T14:31:05.759000Z,2023-11-25T14:31:05.700446Z,615.0,C871QPIG,1276,Democrat,English,68,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
656202d46e3331528cf8fb5a,5b0d1b8e444cef0001ca66ac,APPROVED,2023-11-25T14:21:17.023000Z,2023-11-25T14:26:49.632000Z,2023-11-25T14:26:50.268000Z,2023-11-25T14:26:50.211274Z,333.0,C871QPIG,1778,Democrat,English,59,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
656202eda2bb84402c3d75c8,6291003fe4c10d24d42082dd,APPROVED,2023-11-25T14:22:06.291000Z,2023-11-25T14:30:57.401000Z,2023-11-25T14:30:57.923000Z,2023-11-25T14:30:57.861263Z,532.0,C871QPIG,1977,Democrat,English,38,Male,White,United States,United States,United States,English,No,Full-Time
6562030825a47b6fc70bbe00,62fcdbdd2bc88e5f058ca548,APPROVED,2023-11-25T14:27:19.564000Z,2023-11-25T14:39:24.376000Z,2023-11-25T14:39:24.894000Z,2023-11-25T14:39:24.821471Z,725.0,C871QPIG,2172,Democrat,English,45,Male,White,United States,United States,United States,English,Yes,Full-Time
6562030bb611967e7b00c85e,5e9c8a7c729aef1b581ee794,APPROVED,2023-11-25T14:22:06.257000Z,2023-11-25T14:25:41.207000Z,2023-11-25T14:25:41.830000Z,2023-11-25T14:25:41.787298Z,215.0,C871QPIG,306,Democrat,"English, Spanish, French",24,Female,Asian,United States,United States,United States,English,Yes,Part-Time
656203166f120c36190b360a,6525a87886c97615b6991402,APPROVED,2023-11-25T14:27:45.258000Z,2023-11-25T14:38:00.290000Z,2023-11-25T14:38:00.854000Z,2023-11-25T14:38:00.790442Z,616.0,C871QPIG,257,Democrat,English,73,Male,White,United States,United States,United States,English,No,Part-Time
