Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,U.s. political affiliation,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6562340e27dc5d95e0caa516,58742bf5d53c97000159df8c,APPROVED,2023-11-25T17:51:14.034000Z,2023-11-25T17:59:44.121000Z,2023-11-25T17:59:44.693000Z,2023-11-25T17:59:44.634387Z,511.0,C871QPIG,6212,Republican,English,34,Female,White,United States,United States,United States,English,No,Part-Time
65623414d64d364e644c374a,63345f710321e08d1720919e,APPROVED,2023-11-25T17:51:23.809000Z,2023-11-25T17:59:03.417000Z,2023-11-25T17:59:03.921000Z,2023-11-25T17:59:03.861078Z,460.0,C871QPIG,382,Republican,English,36,Male,Mixed,United States,United States,United States,English,No,Full-Time
656234231232590027aa082a,6441526eeb9af80652fc9df0,APPROVED,2023-11-25T17:51:42.707000Z,2023-11-25T17:55:44.768000Z,2023-11-25T17:55:45.327000Z,2023-11-25T17:55:45.266734Z,243.0,C871QPIG,725,Republican,English,51,Female,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
6562343f4d363e786bc5c545,5f5ce7f940a2614f6cb6e747,APPROVED,2023-11-25T17:51:59.256000Z,2023-11-25T18:01:03.226000Z,2023-11-25T18:01:03.758000Z,2023-11-25T18:01:03.699147Z,544.0,C871QPIG,6216,Republican,English,37,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6562344bd64d364e644c3752,62e2deadd18974300540f870,APPROVED,2023-11-25T17:52:15.415000Z,2023-11-25T18:14:25.562000Z,2023-11-25T18:14:26.064000Z,2023-11-25T18:14:25.998396Z,1331.0,C871QPIG,1994,Republican,English,38,Male,White,United States,United States,United States,English,No,Full-Time
6562347bed7a09c1aec5a2b7,6148f3d1074988c7852c1774,APPROVED,2023-11-25T17:53:03.438000Z,2023-11-25T17:57:50.807000Z,2023-11-25T17:57:51.372000Z,2023-11-25T17:57:51.317698Z,288.0,C871QPIG,4619,Republican,English,20,Female,White,United States,United States,United States,English,Yes,Part-Time
6562348edac1c6f8a0ea09c6,622a45377f266d99ea297793,APPROVED,2023-11-25T17:53:25.550000Z,2023-11-25T18:07:03.910000Z,2023-11-25T18:07:04.451000Z,2023-11-25T18:07:04.391091Z,819.0,C871QPIG,2209,Republican,English,59,Female,White,United States,United States,United States,English,No,Part-Time
656234a7039b629654b9fec7,65464b7e526b25cfc1dfeeb2,APPROVED,2023-11-25T17:53:47.781000Z,2023-11-25T18:01:18.557000Z,2023-11-25T18:01:19.152000Z,2023-11-25T18:01:19.077657Z,451.0,C871QPIG,171,Republican,English,30,Prefer not to say,Mixed,United States,United States,United States,English,No,Full-Time
656234a881a59126918aa96f,64d51bcdead49bdcdb2ddc37,APPROVED,2023-11-25T17:53:56.002000Z,2023-11-25T18:05:28.600000Z,2023-11-25T18:05:29.240000Z,2023-11-25T18:05:29.180023Z,693.0,C871QPIG,1068,Republican,English,48,Female,White,United States,United States,United States,English,No,Full-Time
656234b46821cc8b3f1a3ea9,62c3b1a4336684ef3487547e,APPROVED,2023-11-25T17:53:59.268000Z,2023-11-25T17:58:32.525000Z,2023-11-25T17:58:33.088000Z,2023-11-25T17:58:33.023895Z,274.0,C871QPIG,1150,Republican,English,28,Male,White,United States,United States,United States,English,No,Full-Time
656234b80741f7a77c5feea3,5ae59f8cc3c3ab00018f7185,APPROVED,2023-11-25T17:55:15.807000Z,2023-11-25T18:01:52.738000Z,2023-11-25T18:01:53.360000Z,2023-11-25T18:01:53.297597Z,397.0,C871QPIG,3635,Republican,English,DATA_EXPIRED,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
656234bc94b400ad8a63d9da,63efaace5197dda4627d742f,APPROVED,2023-11-25T17:54:13.505000Z,2023-11-25T18:01:59.493000Z,2023-11-25T18:02:00.091000Z,2023-11-25T18:02:00.027660Z,466.0,C871QPIG,2279,Republican,English,45,Female,Mixed,United States,United States,United States,English,No,Full-Time
656234d158fc1a695865eb6f,5dd1df8fb48da3240ca85c45,APPROVED,2023-11-25T17:54:35.269000Z,2023-11-25T18:03:06.915000Z,2023-11-25T18:03:07.453000Z,2023-11-25T18:03:07.387521Z,512.0,C871QPIG,1038,Republican,English,48,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
656234df39993ffa840e5b61,6528476c0146ef97d76583f0,APPROVED,2023-11-25T17:54:54.633000Z,2023-11-25T17:59:37.229000Z,2023-11-25T17:59:37.760000Z,2023-11-25T17:59:37.702324Z,283.0,C871QPIG,460,Republican,English,49,Female,White,United States,United States,United States,English,No,Full-Time
656234fa6e59ef440f00641e,655e2fc2216f481406e1fcb2,APPROVED,2023-11-25T17:55:12.013000Z,2023-11-25T18:14:08.781000Z,2023-11-25T18:14:09.313000Z,2023-11-25T18:14:09.251563Z,1137.0,C871QPIG,22,Republican,English,55,Female,White,United States,United States,United States,English,No,Part-Time
656234fb6a40b026d0fac96a,61451e21a303bee08cbb86ea,APPROVED,2023-11-25T17:55:21.801000Z,2023-11-25T18:01:19.042000Z,2023-11-25T18:01:24.629000Z,2023-11-25T18:01:19.538828Z,358.0,C871QPIG,2377,Republican,English,22,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6562350c5e9a86ae42bf390b,5ed0539cc810201300401301,APPROVED,2023-11-25T17:55:27.932000Z,2023-11-25T18:06:51.036000Z,2023-11-25T18:06:51.627000Z,2023-11-25T18:06:51.583179Z,684.0,C871QPIG,909,Republican,English,43,Female,White,United States,United States,United States,English,No,Full-Time
65623584dac1c6f8a0ea09e3,63d7e87ee7333b219a553295,APPROVED,2023-11-25T17:57:29.844000Z,2023-11-25T18:03:55.871000Z,2023-11-25T18:03:56.375000Z,2023-11-25T18:03:56.308097Z,387.0,C871QPIG,1883,Republican,English,46,Male,White,United States,United States,United States,English,No,Full-Time
6562358e163e4c5a24c97c04,642c4e7bfd8088d145fa1bc9,APPROVED,2023-11-25T17:57:39.229000Z,2023-11-25T18:01:28.443000Z,2023-11-25T18:01:28.970000Z,2023-11-25T18:01:28.898473Z,230.0,C871QPIG,1073,Republican,"Chinese, English",27,Male,Asian,United States,United States,United States,English,No,Full-Time
65623597d1d5261a1559ddab,64402f7ad3d019dc99b9f3f0,APPROVED,2023-11-25T18:00:04.706000Z,2023-11-25T18:11:08.437000Z,2023-11-25T18:11:09.152000Z,2023-11-25T18:11:09.091636Z,664.0,C871QPIG,1626,Republican,"English, Spanish",23,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
656235a7e4f5a268a959c874,65562093cb3d4b04b4d3e8da,APPROVED,2023-11-25T18:01:05.951000Z,2023-11-25T18:07:24.921000Z,2023-11-25T18:07:25.492000Z,2023-11-25T18:07:25.424629Z,379.0,C871QPIG,106,Republican,"English, Korean",30,Male,Asian,United States,United States,United States,English,No,Full-Time
656235cbaf788989fed63626,60171c9b1a726593103182b3,APPROVED,2023-11-25T17:58:55.946000Z,2023-11-25T18:09:11.608000Z,2023-11-25T18:09:12.203000Z,2023-11-25T18:09:12.140723Z,616.0,C871QPIG,4220,Republican,English,50,Male,White,United States,United States,United States,English,No,Part-Time
656235d58fbbc31e12422f7f,653d43061052fbfadf52f348,APPROVED,2023-11-25T17:58:48.904000Z,2023-11-25T18:20:43.593000Z,2023-11-25T18:20:44.150000Z,2023-11-25T18:20:44.088469Z,1315.0,C871QPIG,10,Republican,English,49,Male,White,United States,United States,United States,English,No,Full-Time
656235eb8b1bd5f742709e3f,5deb638bff7f7126d6fb5142,APPROVED,2023-11-25T18:00:05.256000Z,2023-11-25T18:08:31.002000Z,2023-11-25T18:08:31.645000Z,2023-11-25T18:08:31.587791Z,506.0,C871QPIG,3306,Republican,English,48,Male,White,United States,United States,United States,English,No,Full-Time
6562377d81a59126918aa9b3,5c7a94dc8fbcb100146b6dc7,APPROVED,2023-11-25T18:06:50.462000Z,2023-11-25T18:14:46.278000Z,2023-11-25T18:14:46.795000Z,2023-11-25T18:14:46.734469Z,476.0,C871QPIG,890,Republican,English,35,Female,Asian,Philippines,United States,United States,Tagalog-Filipino,No,Other
65623d30afa45064617c5765,603d6ae665fbaacb5621ede2,APPROVED,2023-11-25T18:30:11.433000Z,2023-11-25T18:38:27.667000Z,2023-11-25T18:38:28.448000Z,2023-11-25T18:38:28.349089Z,497.0,C871QPIG,4112,Republican,"Dutch, English, French, Korean, Japanese, Spanish",26,Male,Black,United States,United States,United States,English,No,Full-Time
656221a75c84d167b9422d55,644ff5cdfdce8f493ccc6ca9,RETURNED,2023-11-25T16:32:43.798000Z,,,,,,548,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
656222c57fcbff9d50f45f55,5c7560f14f23e50016135028,RETURNED,2023-11-25T16:37:28.145000Z,,,,,,6335,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
656222e4c580f1305d0a2e02,57bfc1beef05670001ee84c2,RETURNED,2023-11-25T16:37:59.333000Z,,,,,,5109,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6562242c94b400ad8a63d7d9,5dcefcd0307b8d05031d7264,RETURNED,2023-11-25T16:52:28.528000Z,,,,,,7794,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
656224d3da94f063cc06afee,5b9b09660611410001065316,RETURNED,2023-11-25T16:46:16.287000Z,,,,,,1985,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6562260f8b1bd5f742709c39,586372cae16d530001b345b8,RETURNED,2023-11-25T17:01:24.358000Z,,,,,,6020,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6562262c58fc1a695865e94e,615de8088e854203de184778,RETURNED,2023-11-25T16:52:02.516000Z,,,,,,192,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
656226913d9d8a788f63d89f,558a035bfdf99b2d75651378,RETURNED,2023-11-25T16:53:42.443000Z,,,,,,1310,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6562276c05f88f4274f45f49,5e9fc65dee2ccf178f0e413f,RETURNED,2023-11-25T16:57:22.339000Z,,,,,,4524,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
656227b2e70d0ae1609e0e06,5bc3f805f70e2e000121f9b0,RETURNED,2023-11-25T17:09:00.065000Z,,,,,,2991,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6562284f6f8924faf29e0e8d,5e2f5b28129198070e2996db,RETURNED,2023-11-25T17:01:14.756000Z,,,,,,5851,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65622903f582611f2a051f1f,644ee5a8f25289f7efacbef4,RETURNED,2023-11-25T17:15:00.062000Z,,,,,,1562,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6562293d04ff9019381ed453,5ded9996838b4f45b83bb3f9,RETURNED,2023-11-25T17:06:20.413000Z,,,,,,4346,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65622c976752019f98cf57b3,603ecd847a63f50124aa5822,RETURNED,2023-11-25T17:19:19.710000Z,,,,,,3909,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65623166af788989fed6359b,63bf40687b33e43442effb9b,RETURNED,2023-11-25T17:39:54.518000Z,,,,,,2790,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6562319576bea659f43be427,643bd22e67aeded15060e447,RETURNED,2023-11-25T17:40:39.977000Z,,,,,,1660,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
656231a1af788989fed6359f,58595b56a3149800011e156e,RETURNED,2023-11-25T17:40:53.851000Z,,,,,,4067,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
656231fdbfe85031025fef01,612547f89bad5437aaecfa66,RETURNED,2023-11-25T17:42:26.191000Z,,,,,,5132,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
656232475fde826cb82b4af1,64077ddd11208afe2bec171a,RETURNED,2023-11-25T17:49:29.622000Z,,,,,,1498,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
656233716e59ef440f0063e6,5ddee8912e6c77e798b5882f,RETURNED,2023-11-25T17:58:33.576000Z,,,,,,6852,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65623374e4e979a116eed534,5c110067753adc00015913e3,RETURNED,2023-11-25T17:48:48.339000Z,,,,,,3175,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65623376163e4c5a24c97bad,5d88db42c1d06e001a1fdcab,RETURNED,2023-11-25T17:48:38.057000Z,,,,,,7004,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
656233caebde63a4d1e40028,59347d4f53490b0001563e47,RETURNED,2023-11-25T17:53:56.045000Z,,,,,,2554,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65623435d974b22ef85a87bb,63c1d184883ce15537788b40,RETURNED,2023-11-25T17:53:20.743000Z,,,,,,2042,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
