CAM	participantCAM	id	date	daughterID	motherID	intensity	agreement	isBidirectional	isDeletable	isActive
713cbc99-763a-44d4-96b0-e91aacb4f33d	6554d26c5dae0f7aa6a24b19	d7e71c1a-0cab-420b-834e-7f1fe6bc2060	2023-12-10T14:44:07Z	f58883e9-768a-4eae-a226-551446177d42	8ce74d75-fc3e-4b18-a433-a24d7717671f	6	0	0	1	TRUE
713cbc99-763a-44d4-96b0-e91aacb4f33d	6554d26c5dae0f7aa6a24b19	9c894864-3ae2-4688-8711-de38e4b9d89a	2023-12-10T14:44:52Z	7f0b511c-e265-4c94-810c-15da04bedd33	f58883e9-768a-4eae-a226-551446177d42	6	0	0	1	TRUE
713cbc99-763a-44d4-96b0-e91aacb4f33d	6554d26c5dae0f7aa6a24b19	102fc70a-240d-4e50-bfcc-b46f496be823	2023-12-10T14:44:59Z	7f0b511c-e265-4c94-810c-15da04bedd33	147503a0-9913-424c-93c0-438d5b35d949	6	0	0	1	TRUE
713cbc99-763a-44d4-96b0-e91aacb4f33d	6554d26c5dae0f7aa6a24b19	4a04db4d-4cd2-4cf5-90e3-a68886d8e84b	2023-12-10T14:45:06Z	bbace752-56da-4e85-9b88-2608f5571c11	147503a0-9913-424c-93c0-438d5b35d949	6	0	0	1	TRUE
713cbc99-763a-44d4-96b0-e91aacb4f33d	6554d26c5dae0f7aa6a24b19	24191293-2267-4068-a827-2af68b123783	2023-12-10T14:45:10Z	147503a0-9913-424c-93c0-438d5b35d949	da0f0a52-76c7-44e3-8e74-8461b28e8938	6	0	0	1	TRUE
713cbc99-763a-44d4-96b0-e91aacb4f33d	6554d26c5dae0f7aa6a24b19	680518f1-c65f-41f0-93b7-26e9883a3c23	2023-12-10T14:45:16Z	147503a0-9913-424c-93c0-438d5b35d949	e33e74e1-e80e-45bd-9037-f4dce3f5cf73	3	0	0	1	TRUE
713cbc99-763a-44d4-96b0-e91aacb4f33d	6554d26c5dae0f7aa6a24b19	1213fb8e-726d-49d2-89da-121e872c000d	2023-12-10T14:45:21Z	147503a0-9913-424c-93c0-438d5b35d949	a71c0697-9c8a-4bee-9047-9f3439fc42c1	9	1	0	1	TRUE
713cbc99-763a-44d4-96b0-e91aacb4f33d	6554d26c5dae0f7aa6a24b19	131af8da-52ec-4220-a52b-76dec9bbbd36	2023-12-10T14:45:27Z	147503a0-9913-424c-93c0-438d5b35d949	8ce74d75-fc3e-4b18-a433-a24d7717671f	6	0	0	1	TRUE
713cbc99-763a-44d4-96b0-e91aacb4f33d	6554d26c5dae0f7aa6a24b19	29a59ad0-29f8-4120-a67e-052cb10bde22	2023-12-10T14:46:08Z	f58883e9-768a-4eae-a226-551446177d42	eb5670bc-a0b3-4f68-a3a7-0f4cb6fdd63b	3	0	0	1	TRUE
713cbc99-763a-44d4-96b0-e91aacb4f33d	6554d26c5dae0f7aa6a24b19	9758dffa-3d49-479c-93b9-643cc8c567d2	2023-12-10T14:46:16Z	147503a0-9913-424c-93c0-438d5b35d949	eb5670bc-a0b3-4f68-a3a7-0f4cb6fdd63b	3	0	0	1	TRUE
713cbc99-763a-44d4-96b0-e91aacb4f33d	6554d26c5dae0f7aa6a24b19	cd46d853-aa43-4d11-9a97-3fdcfbdf2d9d	2023-12-10T14:47:51Z	c9c1e7c6-aa2a-4ba4-9b4b-45e4bbacf703	147503a0-9913-424c-93c0-438d5b35d949	9	1	0	1	TRUE
713cbc99-763a-44d4-96b0-e91aacb4f33d	6554d26c5dae0f7aa6a24b19	12f46bbc-d408-4199-84ff-b0529d10ae07	2023-12-10T14:48:20Z	147503a0-9913-424c-93c0-438d5b35d949	8b83a1bf-ec03-4ff5-b3f5-8b1eb5bded84	9	1	0	1	TRUE
713cbc99-763a-44d4-96b0-e91aacb4f33d	6554d26c5dae0f7aa6a24b19	397fe5fe-0f35-491d-8993-5af3752a5f9b	2023-12-10T14:48:38Z	147503a0-9913-424c-93c0-438d5b35d949	352c4df2-4708-46e9-942a-f3b77c887d73	6	1	0	1	TRUE
e44388ba-db08-42b9-a627-7f123dc66c20	65033f53e04273a8ae24c2c7	2f4c57df-9b64-4344-98ae-c5eb22220f5d	2023-12-10T18:45:33Z	a8ff38de-dbd6-44f1-9033-cbd839b7440f	e3fc796f-49fd-4f75-ab92-1a27f51abfcc	6	0	0	1	TRUE
e44388ba-db08-42b9-a627-7f123dc66c20	65033f53e04273a8ae24c2c7	27bfa841-0d38-40b8-b6d0-bbedb2ca4177	2023-12-10T18:45:59Z	2093ed67-a4f2-4f71-a3d7-ee2a0d4dad3a	a8ff38de-dbd6-44f1-9033-cbd839b7440f	6	0	0	1	TRUE
e44388ba-db08-42b9-a627-7f123dc66c20	65033f53e04273a8ae24c2c7	68b7da6b-7a29-4b6d-9ace-00239b8f871c	2023-12-10T18:46:49Z	b43e5f2d-37cd-45a4-bacc-b7b83dcc2643	e3fc796f-49fd-4f75-ab92-1a27f51abfcc	6	0	0	1	TRUE
e44388ba-db08-42b9-a627-7f123dc66c20	65033f53e04273a8ae24c2c7	0ad94831-15a9-4c66-a62a-4d5f08c8ffc7	2023-12-10T18:47:29Z	96df947b-244e-4885-bd45-f432d09f98b8	b43e5f2d-37cd-45a4-bacc-b7b83dcc2643	6	0	0	1	TRUE
e44388ba-db08-42b9-a627-7f123dc66c20	65033f53e04273a8ae24c2c7	cb7fceb6-25c8-4737-ab04-0e3c43bda558	2023-12-10T18:48:52Z	e3fc796f-49fd-4f75-ab92-1a27f51abfcc	8d94194e-0bfe-41d6-af92-0e37dbb67009	6	1	0	1	TRUE
e44388ba-db08-42b9-a627-7f123dc66c20	65033f53e04273a8ae24c2c7	6e1eb9a6-0117-4bd1-b10a-21024ce73557	2023-12-10T18:49:18Z	f63f62d3-b7a6-4470-b963-3d39e394f85b	e3fc796f-49fd-4f75-ab92-1a27f51abfcc	9	0	0	1	TRUE
e44388ba-db08-42b9-a627-7f123dc66c20	65033f53e04273a8ae24c2c7	1304f57a-db36-4b61-aef8-c4181a704a1a	2023-12-10T18:49:36Z	f63f62d3-b7a6-4470-b963-3d39e394f85b	c43e484a-b873-4726-9bf5-3654186ece28	6	0	0	1	TRUE
e44388ba-db08-42b9-a627-7f123dc66c20	65033f53e04273a8ae24c2c7	c20b992f-e28b-484c-8c03-45633d21f1d5	2023-12-10T18:50:51Z	f63f62d3-b7a6-4470-b963-3d39e394f85b	4bb898be-1287-455e-ac86-2c2f3f86f006	9	0	0	1	TRUE
e44388ba-db08-42b9-a627-7f123dc66c20	65033f53e04273a8ae24c2c7	b392782c-db6b-42a5-b7b3-bf980c1d3f30	2023-12-10T18:52:02Z	4bb898be-1287-455e-ac86-2c2f3f86f006	e5e9e7d3-5a4f-41ab-8eb0-99d4a42a07e8	9	0	0	1	TRUE
e44388ba-db08-42b9-a627-7f123dc66c20	65033f53e04273a8ae24c2c7	7bf7b840-ac80-4dc5-b688-6b091d902bf2	2023-12-10T18:54:03Z	7421942e-fcd7-4d6c-9670-fa075d93dd26	e5e9e7d3-5a4f-41ab-8eb0-99d4a42a07e8	9	0	0	1	TRUE
e44388ba-db08-42b9-a627-7f123dc66c20	65033f53e04273a8ae24c2c7	cf444963-919b-421f-ac9c-f59fe7f06448	2023-12-10T18:55:52Z	c43e484a-b873-4726-9bf5-3654186ece28	1cf42237-7f32-4c50-a598-d72f67e6efec	9	0	0	1	TRUE
3955d6d0-b5de-4692-a7bb-4f2ff25d4544	5b327d06adb0f7000125460e	47429f6a-58bc-4ca3-840c-e9cec8c34b08	2023-12-11T06:59:25Z	13236aa0-5e75-4762-8415-d74859ded6d7	fb337863-526a-4d9d-8a56-beda0ab9db54	6	0	0	1	TRUE
3955d6d0-b5de-4692-a7bb-4f2ff25d4544	5b327d06adb0f7000125460e	e13bceff-69b9-41bb-bca0-3c2a9a8b0ecf	2023-12-11T06:59:47Z	84a3f1ef-ecc4-4d82-8792-e441bcab5f56	fb337863-526a-4d9d-8a56-beda0ab9db54	9	1	0	1	TRUE
3955d6d0-b5de-4692-a7bb-4f2ff25d4544	5b327d06adb0f7000125460e	4d3ade2d-41cf-4dae-badf-f5b722b4692b	2023-12-11T07:00:01Z	981a9e26-6c59-4ab2-bb96-8072912c8c1c	fb337863-526a-4d9d-8a56-beda0ab9db54	6	1	0	1	TRUE
3955d6d0-b5de-4692-a7bb-4f2ff25d4544	5b327d06adb0f7000125460e	c1315f9d-04f7-4398-a478-85ce5ddc63f2	2023-12-11T07:00:18Z	cab80483-a7a8-47cb-9bef-9f07021d6b50	13236aa0-5e75-4762-8415-d74859ded6d7	6	0	0	1	TRUE
3955d6d0-b5de-4692-a7bb-4f2ff25d4544	5b327d06adb0f7000125460e	8ec34d2f-75de-4bab-997a-140254b5add1	2023-12-11T07:00:53Z	13236aa0-5e75-4762-8415-d74859ded6d7	3732689d-5938-4edb-82d5-3590f933db9d	6	1	0	1	TRUE
3955d6d0-b5de-4692-a7bb-4f2ff25d4544	5b327d06adb0f7000125460e	67f1e41b-9fdc-44eb-8406-38645ca07a60	2023-12-11T07:08:39Z	13236aa0-5e75-4762-8415-d74859ded6d7	107fa0f4-4dbf-4607-a5f0-2056976aedc3	9	0	0	1	TRUE
3955d6d0-b5de-4692-a7bb-4f2ff25d4544	5b327d06adb0f7000125460e	368f991b-677a-4b3d-a277-05c17e558b95	2023-12-11T07:09:11Z	13236aa0-5e75-4762-8415-d74859ded6d7	40a26dd6-8c6a-45e5-9e5b-08fcc9396969	6	0	0	1	TRUE
3955d6d0-b5de-4692-a7bb-4f2ff25d4544	5b327d06adb0f7000125460e	09610158-5843-44fd-a089-5b59fa6f5866	2023-12-11T07:09:31Z	13236aa0-5e75-4762-8415-d74859ded6d7	4fb8fb02-f238-49f1-8ea1-8a0bb56c469d	6	1	0	1	TRUE
3955d6d0-b5de-4692-a7bb-4f2ff25d4544	5b327d06adb0f7000125460e	d06e439f-51ac-4fb7-9674-79566852b4d8	2023-12-11T07:10:48Z	13236aa0-5e75-4762-8415-d74859ded6d7	3b896600-5afd-4e9b-89e9-5b3ebc4cf685	6	1	0	1	TRUE
3955d6d0-b5de-4692-a7bb-4f2ff25d4544	5b327d06adb0f7000125460e	462d3257-bea9-4fae-8cbc-6876a90a8990	2023-12-11T07:11:17Z	3732689d-5938-4edb-82d5-3590f933db9d	381fe7d2-d8cb-4297-b2f9-cb9349fa96e2	9	1	0	1	TRUE
3955d6d0-b5de-4692-a7bb-4f2ff25d4544	5b327d06adb0f7000125460e	1c97e67d-dbfb-4c02-918e-4b6dc3873ef4	2023-12-11T07:11:24Z	39572d8a-310d-4010-9854-07aa4694379e	3732689d-5938-4edb-82d5-3590f933db9d	9	1	0	1	TRUE
3955d6d0-b5de-4692-a7bb-4f2ff25d4544	5b327d06adb0f7000125460e	f9c84173-ba85-4c90-928a-40227b2f2502	2023-12-11T07:11:28Z	ba136877-0f2c-45ce-81c6-662fb11ca672	3732689d-5938-4edb-82d5-3590f933db9d	9	1	0	1	TRUE
3955d6d0-b5de-4692-a7bb-4f2ff25d4544	5b327d06adb0f7000125460e	ee1b4a92-5812-412d-83f8-38a393e0b570	2023-12-11T07:12:04Z	ba136877-0f2c-45ce-81c6-662fb11ca672	9677c9e7-7ca3-46b9-9b51-62afb87a90d8	9	1	0	1	TRUE
3955d6d0-b5de-4692-a7bb-4f2ff25d4544	5b327d06adb0f7000125460e	be90ba4a-467d-4044-b176-6bd7cb866256	2023-12-11T07:12:26Z	381fe7d2-d8cb-4297-b2f9-cb9349fa96e2	3b896600-5afd-4e9b-89e9-5b3ebc4cf685	3	1	0	1	TRUE
3955d6d0-b5de-4692-a7bb-4f2ff25d4544	5b327d06adb0f7000125460e	b3c16f41-4a51-43c0-9d13-10cdae4682a4	2023-12-11T07:12:28Z	39572d8a-310d-4010-9854-07aa4694379e	3b896600-5afd-4e9b-89e9-5b3ebc4cf685	3	1	0	1	TRUE
3955d6d0-b5de-4692-a7bb-4f2ff25d4544	5b327d06adb0f7000125460e	7b1c3ca8-6334-45b4-91e7-8d56e0b8690d	2023-12-11T07:12:30Z	9677c9e7-7ca3-46b9-9b51-62afb87a90d8	3b896600-5afd-4e9b-89e9-5b3ebc4cf685	3	1	0	1	TRUE
3955d6d0-b5de-4692-a7bb-4f2ff25d4544	5b327d06adb0f7000125460e	9cbdae26-e5f6-4809-8381-63e61c73e5ba	2023-12-11T07:12:47Z	1baf022f-8822-4100-adcb-50813b48b9d9	13236aa0-5e75-4762-8415-d74859ded6d7	6	0	0	1	TRUE
3955d6d0-b5de-4692-a7bb-4f2ff25d4544	5b327d06adb0f7000125460e	052eb21d-2170-4d7a-8308-edfca7919956	2023-12-11T07:13:21Z	13236aa0-5e75-4762-8415-d74859ded6d7	9d1e8827-a252-449c-838c-ed6a4a3174da	6	1	0	1	TRUE
3955d6d0-b5de-4692-a7bb-4f2ff25d4544	5b327d06adb0f7000125460e	d6e5913d-b88e-4704-bc43-0c0c7a653cb8	2023-12-11T07:13:25Z	107fa0f4-4dbf-4607-a5f0-2056976aedc3	9d1e8827-a252-449c-838c-ed6a4a3174da	6	0	0	1	TRUE
3955d6d0-b5de-4692-a7bb-4f2ff25d4544	5b327d06adb0f7000125460e	812f96b1-c28e-4256-bb80-a4f56a8686c9	2023-12-11T07:13:45Z	d966084b-a542-4d62-aabe-393dea6a6f5e	9d1e8827-a252-449c-838c-ed6a4a3174da	9	1	0	1	TRUE
3955d6d0-b5de-4692-a7bb-4f2ff25d4544	5b327d06adb0f7000125460e	5d1fc2e2-6d50-494c-a3e2-007f5febb03d	2023-12-11T07:13:51Z	d966084b-a542-4d62-aabe-393dea6a6f5e	cab80483-a7a8-47cb-9bef-9f07021d6b50	6	0	0	1	TRUE
3955d6d0-b5de-4692-a7bb-4f2ff25d4544	5b327d06adb0f7000125460e	60f3d759-3b15-4d98-bb4b-878976a311a8	2023-12-11T07:14:34Z	13236aa0-5e75-4762-8415-d74859ded6d7	c50e581a-e3f4-40ba-8e37-7d99748a312d	9	1	0	1	TRUE
3955d6d0-b5de-4692-a7bb-4f2ff25d4544	5b327d06adb0f7000125460e	c5b9ff92-283b-47aa-934b-91efe8570b0a	2023-12-11T07:14:39Z	c50e581a-e3f4-40ba-8e37-7d99748a312d	cab80483-a7a8-47cb-9bef-9f07021d6b50	6	0	0	1	TRUE
3955d6d0-b5de-4692-a7bb-4f2ff25d4544	5b327d06adb0f7000125460e	2c8e4e2d-5d9c-461d-a720-db38c0f10c32	2023-12-11T07:14:43Z	d966084b-a542-4d62-aabe-393dea6a6f5e	c50e581a-e3f4-40ba-8e37-7d99748a312d	9	1	0	1	TRUE
7bfff824-f797-4ce2-8055-7a83d416e98a	6517283ed2294dbc8561979d	407e649d-20a8-4d4a-b8a3-aa2b2395680e	2023-12-11T08:02:46Z	04789898-a3af-47c6-a584-dafef1679f91	a1f9d8ca-1c27-4e4d-87a8-e2065486f6bc	3	1	0	1	TRUE
7bfff824-f797-4ce2-8055-7a83d416e98a	6517283ed2294dbc8561979d	83bcdf52-a666-4e8e-b8c5-0540ac819cb6	2023-12-11T08:02:48Z	112ad540-4241-4ca0-8d80-274caa6d3540	a1f9d8ca-1c27-4e4d-87a8-e2065486f6bc	3	1	0	1	TRUE
7bfff824-f797-4ce2-8055-7a83d416e98a	6517283ed2294dbc8561979d	37c2140f-2ce3-46ee-9562-95145e3dee93	2023-12-11T08:02:49Z	1a5f8577-10fc-4165-a33b-0d5372f95bb0	a1f9d8ca-1c27-4e4d-87a8-e2065486f6bc	3	1	0	1	TRUE
7bfff824-f797-4ce2-8055-7a83d416e98a	6517283ed2294dbc8561979d	caaff010-429a-448f-9b52-9ba86fdaf21e	2023-12-11T08:02:50Z	9cd4ef67-ac2f-4751-8207-6b465a07c2df	a1f9d8ca-1c27-4e4d-87a8-e2065486f6bc	3	1	0	1	TRUE
7bfff824-f797-4ce2-8055-7a83d416e98a	6517283ed2294dbc8561979d	a4aa60fb-fcd2-4be2-aa98-95bafaa9bd99	2023-12-11T08:02:51Z	52fd784d-714c-4618-aa34-aae66d900832	a1f9d8ca-1c27-4e4d-87a8-e2065486f6bc	3	1	0	1	TRUE
7bfff824-f797-4ce2-8055-7a83d416e98a	6517283ed2294dbc8561979d	65da6a33-40b4-4e20-bac5-7108f80d8e09	2023-12-11T08:03:24Z	ee04f67f-2b88-491e-b6d2-028a7cbf6a8e	a1f9d8ca-1c27-4e4d-87a8-e2065486f6bc	3	1	0	1	TRUE
7bfff824-f797-4ce2-8055-7a83d416e98a	6517283ed2294dbc8561979d	6cd59883-736f-41ab-accd-93b86e1afbcd	2023-12-11T08:03:31Z	04789898-a3af-47c6-a584-dafef1679f91	52fd784d-714c-4618-aa34-aae66d900832	3	1	0	1	TRUE
7bfff824-f797-4ce2-8055-7a83d416e98a	6517283ed2294dbc8561979d	8cf3b9f9-93ab-4169-beda-f54eb2511501	2023-12-11T08:03:34Z	112ad540-4241-4ca0-8d80-274caa6d3540	04789898-a3af-47c6-a584-dafef1679f91	3	1	0	1	TRUE
7bfff824-f797-4ce2-8055-7a83d416e98a	6517283ed2294dbc8561979d	2b133f2b-7b2e-4186-b557-97349bb58dd7	2023-12-11T08:03:45Z	9cd4ef67-ac2f-4751-8207-6b465a07c2df	52fd784d-714c-4618-aa34-aae66d900832	3	1	0	1	TRUE
7bfff824-f797-4ce2-8055-7a83d416e98a	6517283ed2294dbc8561979d	ef81296a-fca1-4762-9d8e-627b8765336f	2023-12-11T08:04:17Z	1a5f8577-10fc-4165-a33b-0d5372f95bb0	c93b7884-b85c-4e25-b247-5c419b733827	3	1	0	1	TRUE
7bfff824-f797-4ce2-8055-7a83d416e98a	6517283ed2294dbc8561979d	0c9822bf-260a-4b46-84ac-fd0dfc936f73	2023-12-11T08:04:18Z	a1f9d8ca-1c27-4e4d-87a8-e2065486f6bc	c93b7884-b85c-4e25-b247-5c419b733827	3	1	0	1	TRUE
7bfff824-f797-4ce2-8055-7a83d416e98a	6517283ed2294dbc8561979d	0180b42b-49d8-4ae6-b9c0-f0aca6a6a882	2023-12-11T08:04:46Z	96155407-e105-46a4-be80-1acaba2f6969	a1f9d8ca-1c27-4e4d-87a8-e2065486f6bc	3	1	0	1	TRUE
7bfff824-f797-4ce2-8055-7a83d416e98a	6517283ed2294dbc8561979d	02e9de9e-9ab1-43a5-9b2a-e894ba035c03	2023-12-11T08:04:50Z	112ad540-4241-4ca0-8d80-274caa6d3540	96155407-e105-46a4-be80-1acaba2f6969	3	1	0	1	TRUE
7bfff824-f797-4ce2-8055-7a83d416e98a	6517283ed2294dbc8561979d	c7b93fa4-637f-401c-bc4e-86183085cae1	2023-12-11T08:05:10Z	253320a4-7dc3-401d-ba22-97646f7ffea3	a1f9d8ca-1c27-4e4d-87a8-e2065486f6bc	3	1	0	1	TRUE
7bfff824-f797-4ce2-8055-7a83d416e98a	6517283ed2294dbc8561979d	7681c7c8-336c-455e-a112-3a45f8dbb88a	2023-12-11T08:05:12Z	c93b7884-b85c-4e25-b247-5c419b733827	253320a4-7dc3-401d-ba22-97646f7ffea3	3	1	0	1	TRUE
7bfff824-f797-4ce2-8055-7a83d416e98a	6517283ed2294dbc8561979d	3a1b4ffc-57bd-486f-9a55-89f6fbdb41b5	2023-12-11T08:05:31Z	a1f9d8ca-1c27-4e4d-87a8-e2065486f6bc	872f6eac-079d-4c63-96ab-39f33e29b934	3	1	0	1	TRUE
7bfff824-f797-4ce2-8055-7a83d416e98a	6517283ed2294dbc8561979d	2ad121f0-fb2e-419f-815e-dd77b3ffd054	2023-12-11T08:05:50Z	a1f9d8ca-1c27-4e4d-87a8-e2065486f6bc	e7806111-a02a-4505-8963-f60a1e9f5bf5	3	1	0	1	TRUE
7bfff824-f797-4ce2-8055-7a83d416e98a	6517283ed2294dbc8561979d	d4327b0f-607f-46bf-b6a7-c21dfc7af196	2023-12-11T08:05:56Z	04789898-a3af-47c6-a584-dafef1679f91	e7806111-a02a-4505-8963-f60a1e9f5bf5	3	1	0	1	TRUE
7bfff824-f797-4ce2-8055-7a83d416e98a	6517283ed2294dbc8561979d	5cb2e2a3-272b-4281-aa94-e7b45f08f0de	2023-12-11T08:06:36Z	a1f9d8ca-1c27-4e4d-87a8-e2065486f6bc	52731bda-97db-4d3f-87b6-8d0cce74656a	3	1	0	1	TRUE
7fd7a4d2-3b67-4eaa-b19f-a9a22b1eba9d	633ddca746fbf59ca2e530aa	a3413237-8b9a-44cc-a0b3-a6e97de0fac8	2023-12-11T15:11:19Z	35285b28-d7a3-4454-ab7e-21728edc44f7	2e453b2a-fe15-469b-afa2-202c2a6a92de	3	1	0	1	TRUE
7fd7a4d2-3b67-4eaa-b19f-a9a22b1eba9d	633ddca746fbf59ca2e530aa	007a043f-8da8-4e43-a59f-8b5660a365c5	2023-12-11T15:11:37Z	3e205af7-e668-457f-b19e-1e791a20006e	35285b28-d7a3-4454-ab7e-21728edc44f7	3	1	0	1	TRUE
7fd7a4d2-3b67-4eaa-b19f-a9a22b1eba9d	633ddca746fbf59ca2e530aa	2de9333a-5163-4847-8c71-dd53b90258cb	2023-12-11T15:11:43Z	3e18b3ad-3182-4946-b875-48e8fc297831	2e453b2a-fe15-469b-afa2-202c2a6a92de	3	1	0	1	TRUE
7fd7a4d2-3b67-4eaa-b19f-a9a22b1eba9d	633ddca746fbf59ca2e530aa	7d7c24c6-ca7e-4cbc-a1c4-552da9d186f0	2023-12-11T15:11:46Z	4225b5dd-46cb-4d06-a9fe-ae60557ec45c	2e453b2a-fe15-469b-afa2-202c2a6a92de	3	1	0	1	TRUE
7fd7a4d2-3b67-4eaa-b19f-a9a22b1eba9d	633ddca746fbf59ca2e530aa	a9c4bf18-0965-45ce-998f-404fb2a336ac	2023-12-11T15:11:49Z	4225b5dd-46cb-4d06-a9fe-ae60557ec45c	3e18b3ad-3182-4946-b875-48e8fc297831	3	1	0	1	TRUE
7fd7a4d2-3b67-4eaa-b19f-a9a22b1eba9d	633ddca746fbf59ca2e530aa	4c8dbe2e-8334-4c62-8454-4b30c48655ab	2023-12-11T15:11:53Z	a6f325b3-e7e3-4b7d-90b5-d9808a5b5233	2e453b2a-fe15-469b-afa2-202c2a6a92de	3	1	0	1	TRUE
7fd7a4d2-3b67-4eaa-b19f-a9a22b1eba9d	633ddca746fbf59ca2e530aa	5badc735-f9f7-4ca4-b4a0-c261b87b5327	2023-12-11T15:11:56Z	4225b5dd-46cb-4d06-a9fe-ae60557ec45c	a6f325b3-e7e3-4b7d-90b5-d9808a5b5233	3	1	0	1	TRUE
7fd7a4d2-3b67-4eaa-b19f-a9a22b1eba9d	633ddca746fbf59ca2e530aa	188a9a11-b248-462d-b240-92384ee221a8	2023-12-11T15:12:03Z	91f12881-5b99-47ae-8e48-dd3e22bc7c9f	2e453b2a-fe15-469b-afa2-202c2a6a92de	3	1	0	1	TRUE
7fd7a4d2-3b67-4eaa-b19f-a9a22b1eba9d	633ddca746fbf59ca2e530aa	5c8b9d67-a7dd-45c5-bb0a-206d9b5ff295	2023-12-11T15:12:05Z	35285b28-d7a3-4454-ab7e-21728edc44f7	91f12881-5b99-47ae-8e48-dd3e22bc7c9f	3	1	0	1	TRUE
7fd7a4d2-3b67-4eaa-b19f-a9a22b1eba9d	633ddca746fbf59ca2e530aa	c528ff67-3dc3-403f-9c6e-f77d4c1b5bd6	2023-12-11T15:14:06Z	f24c7bc5-3832-4b63-913c-4b6dc12fbeee	2e453b2a-fe15-469b-afa2-202c2a6a92de	3	1	0	1	TRUE
7fd7a4d2-3b67-4eaa-b19f-a9a22b1eba9d	633ddca746fbf59ca2e530aa	95862d7a-0746-42c7-983c-1a76510d21a5	2023-12-11T15:14:09Z	7ff358ff-6b41-4d9e-9671-0ff1c80a0cf1	f24c7bc5-3832-4b63-913c-4b6dc12fbeee	3	1	0	1	TRUE
7fd7a4d2-3b67-4eaa-b19f-a9a22b1eba9d	633ddca746fbf59ca2e530aa	177b4651-a8ad-4304-b9f0-b487f5d32e86	2023-12-11T15:14:14Z	3bbae033-b23b-4916-a46d-277bbef8c2a8	2e453b2a-fe15-469b-afa2-202c2a6a92de	3	1	0	1	TRUE
7fd7a4d2-3b67-4eaa-b19f-a9a22b1eba9d	633ddca746fbf59ca2e530aa	30204a80-96e4-45c4-bb77-e7e7206bc3ab	2023-12-11T15:14:16Z	7ff358ff-6b41-4d9e-9671-0ff1c80a0cf1	3bbae033-b23b-4916-a46d-277bbef8c2a8	3	1	0	1	TRUE
7fd7a4d2-3b67-4eaa-b19f-a9a22b1eba9d	633ddca746fbf59ca2e530aa	65e33d63-9d07-4650-ac70-8d36cba55b0b	2023-12-11T15:14:48Z	f24c7bc5-3832-4b63-913c-4b6dc12fbeee	d0743106-6576-45bd-94e9-ebf19cb83635	3	1	0	1	TRUE
7fd7a4d2-3b67-4eaa-b19f-a9a22b1eba9d	633ddca746fbf59ca2e530aa	c39c0585-d09a-4685-8cc0-2adbbab4fd08	2023-12-11T15:15:36Z	fe3e7794-170f-4e0c-92b6-17fd518f8456	3e205af7-e668-457f-b19e-1e791a20006e	3	1	0	1	TRUE
7fd7a4d2-3b67-4eaa-b19f-a9a22b1eba9d	633ddca746fbf59ca2e530aa	8cdb4296-d74b-4eb2-a674-25cfc4c27b8b	2023-12-11T15:16:55Z	720e66b6-2330-4d6e-9dbb-979356f242a8	2e453b2a-fe15-469b-afa2-202c2a6a92de	3	1	0	1	TRUE
7fd7a4d2-3b67-4eaa-b19f-a9a22b1eba9d	633ddca746fbf59ca2e530aa	f00039b2-68c3-4a57-ae60-04f87f78ed46	2023-12-11T15:16:57Z	d0743106-6576-45bd-94e9-ebf19cb83635	720e66b6-2330-4d6e-9dbb-979356f242a8	3	1	0	1	TRUE
7fd7a4d2-3b67-4eaa-b19f-a9a22b1eba9d	633ddca746fbf59ca2e530aa	d21bb996-8c5b-4836-8546-cf1039f4964b	2023-12-11T15:16:59Z	f24c7bc5-3832-4b63-913c-4b6dc12fbeee	720e66b6-2330-4d6e-9dbb-979356f242a8	3	1	0	1	TRUE
7fd7a4d2-3b67-4eaa-b19f-a9a22b1eba9d	633ddca746fbf59ca2e530aa	6f7af333-24a2-4831-8a87-81160e07f708	2023-12-11T15:17:07Z	720e66b6-2330-4d6e-9dbb-979356f242a8	a6f325b3-e7e3-4b7d-90b5-d9808a5b5233	3	1	0	1	TRUE
69d126a5-17bb-483f-948b-7e3649d24516	6522b07cf3d1949895af05f3	25ad68e5-ebaf-469e-ba54-a32857dde8e2	2023-12-11T15:12:24Z	d464ca0e-a435-4854-9467-4baa8ec0ac4d	1f603d26-ed58-4ad8-8858-80f7f1fc1e1f	3	1	0	1	TRUE
69d126a5-17bb-483f-948b-7e3649d24516	6522b07cf3d1949895af05f3	15b9f6da-a0b7-4de7-9187-4bd8d89649a7	2023-12-11T15:12:28Z	a2d2dce0-be37-4597-b995-e1319e9af449	fb66e16f-f242-4f3b-a528-fe5d9f18c778	3	1	0	1	TRUE
69d126a5-17bb-483f-948b-7e3649d24516	6522b07cf3d1949895af05f3	c06fdc9e-40de-4584-a7f4-65fbbc3e28da	2023-12-11T15:12:35Z	bcdc8d16-6c19-41c0-8f3f-ca7c5942c58c	302826c9-66eb-4dbd-adab-d02a197478c1	9	1	0	1	TRUE
69d126a5-17bb-483f-948b-7e3649d24516	6522b07cf3d1949895af05f3	182abe03-15d8-4dad-852f-2bf17347c421	2023-12-11T15:12:37Z	1f603d26-ed58-4ad8-8858-80f7f1fc1e1f	bcdc8d16-6c19-41c0-8f3f-ca7c5942c58c	3	1	0	1	TRUE
